Date,Province_State,Population,People_at_least_one_dose,People_fully_vaccinated
2022-06-05,Connecticut,3565287,3434501,2846376
2022-06-05,Delaware,973764,815676,679468
2022-06-05,Department of Defense,NA,4296530,3204122
2022-06-05,District of Columbia,705749,722874,555258
2022-06-05,Federal Bureau of Prisons,NA,147513,135787
2022-06-05,Florida,21477737,17145798,14479820
2022-06-05,Georgia,10617423,6983417,5854667
2022-06-05,Guam,164229,154584,140279
2022-06-05,Hawaii,1415872,1244047,1113673
2022-06-05,Idaho,1787065,1108244,994607
2022-06-05,Illinois,12671821,9658019,8732113
2022-06-05,Indian Health Services,NA,1103932,877787
2022-06-05,Indiana,6732219,4158854,3720646
2022-06-05,Iowa,3155070,2152406,1964340
2022-06-05,Kansas,2913314,2182639,1804503
2022-06-05,Kentucky,4467673,2969370,2577039
2022-06-05,Long Term Care (LTC) Program,NA,0,0
2022-06-05,Louisiana,4648794,2849445,2498779
2022-06-05,Maine,1344212,1227421,1077665
2022-06-05,Maryland,6045680,5262833,4605593
2022-06-05,Massachusetts,6892503,6833888,5491262
2022-06-05,Michigan,9986857,6719272,6041073
2022-06-05,Minnesota,5639632,4253885,3920713
2022-06-05,Mississippi,2976149,1782840,1550862
2022-06-05,Missouri,6137428,4083458,3464118
2022-06-05,Montana,1068778,701189,610442
2022-06-05,Nebraska,1934408,1364299,1234529
2022-06-05,Nevada,3080156,2333501,1885908
2022-06-05,New Hampshire,1359711,1210610,967812
2022-06-05,New Jersey,8882190,8081034,6765584
2022-06-05,New Mexico,2096829,1855430,1503127
2022-06-05,New York,19453561,17642493,15072833
2022-06-05,North Carolina,10488084,8935547,6511807
2022-06-05,North Dakota,762062,502270,425604
2022-06-05,Northern Mariana Islands,55144,45597,43380
2022-06-05,Ohio,11689100,7469185,6899612
2022-06-05,Oklahoma,3956971,2830764,2283476
2022-06-05,Oregon,4217737,3302539,2953575
2022-06-05,Pennsylvania,12801989,10959316,8854602
2022-06-05,Puerto Rico,3193694,3045608,2664580
2022-06-05,Rhode Island,1059361,1055252,883053
2022-06-05,South Carolina,5148714,3506098,2957701
2022-06-05,South Dakota,884659,683451,549944
2022-06-05,Tennessee,6829174,4267645,3744240
2022-06-05,Texas,28995881,21416829,17966248
2022-06-05,Utah,3205958,2321384,2069696
2022-06-05,Vermont,623989,587386,509701
2022-06-05,Veterans Health Administration,NA,3482394,2962770
2022-06-05,Virgin Islands,107268,70394,57157
2022-06-05,Virginia,8535519,7364244,6294234
2022-06-05,Washington,7614893,6185426,5556634
2022-06-05,West Virginia,1792147,1170912,1037715
2022-06-05,Wisconsin,5822434,4201917,3837868
2022-06-05,Wyoming,578759,337728,296125
2022-06-06,NA,NA,258779830,221492058
2022-06-06,Alabama,4903185,3091761,2522541
2022-06-06,Alaska,731545,512872,459197
2022-06-06,American Samoa,55641,45431,41863
2022-06-06,Arizona,7278717,5366311,4518868
2022-06-06,Arkansas,3017804,2025306,1654365
2022-06-06,California,39512223,32625125,28709462
2022-06-06,Colorado,5758736,4596075,4067979
2022-06-06,Connecticut,3565287,3435344,2846946
2022-06-06,Delaware,973764,815683,679476
2022-06-06,Department of Defense,NA,4296530,3204122
2022-06-06,District of Columbia,705749,722947,555317
2022-06-06,Federal Bureau of Prisons,NA,147513,135787
2022-06-06,Florida,21477737,17146082,14479939
2022-06-06,Georgia,10617423,6983501,5854704
2022-06-06,Guam,164229,154584,140279
2022-06-06,Hawaii,1415872,1244074,1113675
2022-06-06,Idaho,1787065,1108296,994679
2022-06-06,Illinois,12671821,9660887,8734216
2022-06-06,Indian Health Services,NA,1104179,877999
2022-06-06,Indiana,6732219,4159348,3721200
2022-06-06,Iowa,3155070,2152423,1964354
2022-06-06,Kansas,2913314,2183069,1805045
2022-06-06,Kentucky,4467673,2969872,2577536
2022-06-06,Long Term Care (LTC) Program,NA,0,0
2022-06-06,Louisiana,4648794,2849948,2499230
2022-06-06,Maine,1344212,1227582,1077735
2022-06-06,Maryland,6045680,5263229,4606028
2022-06-06,Massachusetts,6892503,6834060,5491363
2022-06-06,Michigan,9986857,6719756,6041594
2022-06-06,Minnesota,5639632,4254529,3921413
2022-06-06,Mississippi,2976149,1782869,1550869
2022-06-06,Missouri,6137428,4083556,3464167
2022-06-06,Montana,1068778,701218,610468
2022-06-06,Nebraska,1934408,1364309,1234533
2022-06-06,Nevada,3080156,2334125,1886427
2022-06-06,New Hampshire,1359711,1210719,967934
2022-06-06,New Jersey,8882190,8082265,6766749
2022-06-06,New Mexico,2096829,1856088,1503547
2022-06-06,New York,19453561,17643907,15074279
2022-06-06,North Carolina,10488084,8938417,6514078
2022-06-06,North Dakota,762062,502293,425615
2022-06-06,Northern Mariana Islands,55144,45597,43380
2022-06-06,Ohio,11689100,7470410,6900700
2022-06-06,Oklahoma,3956971,2830918,2283592
2022-06-06,Oregon,4217737,3303092,2954167
2022-06-06,Pennsylvania,12801989,10959638,8854855
2022-06-06,Puerto Rico,3193694,3045615,2664581
2022-06-06,Rhode Island,1059361,1055404,883202
2022-06-06,South Carolina,5148714,3506178,2957731
2022-06-06,South Dakota,884659,683506,550010
2022-06-06,Tennessee,6829174,4267713,3744253
2022-06-06,Texas,28995881,21420396,17968966
2022-06-06,Utah,3205958,2321424,2069712
2022-06-06,Vermont,623989,587516,509853
2022-06-06,Veterans Health Administration,NA,3483517,2963261
2022-06-06,Virgin Islands,107268,70463,57179
2022-06-06,Virginia,8535519,7365462,6295412
2022-06-06,Washington,7614893,6185518,5556675
2022-06-06,West Virginia,1792147,1170955,1037750
2022-06-06,Wisconsin,5822434,4202576,3838584
2022-06-06,Wyoming,578759,337742,296133
2022-06-07,NA,NA,258800250,221506997
2022-06-07,Alabama,4903185,3092171,2522903
2022-06-07,Alaska,731545,513045,459364
2022-06-07,American Samoa,55641,45431,41863
2022-06-07,Arizona,7278717,5367175,4519561
2022-06-07,Arkansas,3017804,2025338,1654376
2022-06-07,California,39512223,32629046,28712597
2022-06-07,Colorado,5758736,4596566,4068310
2022-06-07,Connecticut,3565287,3436021,2847479
2022-06-07,Delaware,973764,815703,679483
2022-06-07,Department of Defense,NA,4301070,3205887
2022-06-07,District of Columbia,705749,722993,555354
2022-06-07,Federal Bureau of Prisons,NA,147513,135787
2022-06-07,Florida,21477737,17146632,14480120
2022-06-07,Georgia,10617423,6983768,5854801
2022-06-07,Guam,164229,154590,140282
2022-06-07,Hawaii,1415872,1244136,1113702
2022-06-07,Idaho,1787065,1108309,994685
2022-06-07,Illinois,12671821,9662377,8735170
2022-06-07,Indian Health Services,NA,1104213,878028
2022-06-07,Indiana,6732219,4159719,3721549
2022-06-07,Iowa,3155070,2152444,1964357
2022-06-07,Kansas,2913314,2183117,1805061
2022-06-07,Kentucky,4467673,2970232,2577858
2022-06-07,Long Term Care (LTC) Program,NA,0,0
2022-06-07,Louisiana,4648794,2850285,2499487
2022-06-07,Maine,1344212,1227751,1077778
2022-06-07,Maryland,6045680,5263826,4606516
2022-06-07,Massachusetts,6892503,6834193,5491475
2022-06-07,Michigan,9986857,6719896,6041726
2022-06-07,Minnesota,5639632,4254810,3921650
2022-06-07,Mississippi,2976149,1782931,1550896
2022-06-07,Missouri,6137428,4083641,3464210
2022-06-07,Montana,1068778,701239,610478
2022-06-07,Nebraska,1934408,1364347,1234542
2022-06-07,Nevada,3080156,2334485,1886711
2022-06-07,New Hampshire,1359711,1210774,967988
2022-06-07,New Jersey,8882190,8082997,6767394
2022-06-07,New Mexico,2096829,1856339,1503711
2022-06-07,New York,19453561,17644858,15075102
2022-06-07,North Carolina,10488084,8940356,6515575
2022-06-07,North Dakota,762062,502296,425620
2022-06-07,Northern Mariana Islands,55144,45597,43380
2022-06-07,Ohio,11689100,7470519,6900750
2022-06-07,Oklahoma,3956971,2831049,2283663
2022-06-07,Oregon,4217737,3303496,2954469
2022-06-07,Pennsylvania,12801989,10959926,8855068
2022-06-07,Puerto Rico,3193694,3045626,2664581
2022-06-07,Rhode Island,1059361,1055506,883315
2022-06-07,South Carolina,5148714,3506447,2957814
2022-06-07,South Dakota,884659,683540,550030
2022-06-07,Tennessee,6829174,4267798,3744285
2022-06-07,Texas,28995881,21420935,17969147
2022-06-07,Utah,3205958,2321470,2069728
2022-06-07,Vermont,623989,587607,509952
2022-06-07,Veterans Health Administration,NA,3483525,2963266
2022-06-07,Virgin Islands,107268,70463,57181
2022-06-07,Virginia,8535519,7366669,6296453
2022-06-07,Washington,7614893,6185714,5556737
2022-06-07,West Virginia,1792147,1170984,1037765
2022-06-07,Wisconsin,5822434,4202824,3838877
2022-06-07,Wyoming,578759,337752,296141
2022-06-08,NA,NA,258865995,221559553
2022-06-08,Alabama,4903185,3092299,2522958
2022-06-08,Alaska,731545,513075,459389
2022-06-08,American Samoa,55641,45441,41870
2022-06-08,Arizona,7278717,5367842,4520073
2022-06-08,Arkansas,3017804,2026049,1655022
2022-06-08,California,39512223,32632025,28714626
2022-06-08,Colorado,5758736,4597957,4069584
2022-06-08,Connecticut,3565287,3436476,2847796
2022-06-08,Delaware,973764,816300,680039
2022-06-08,Department of Defense,NA,4302999,3206437
2022-06-08,District of Columbia,705749,723789,556044
2022-06-08,Federal Bureau of Prisons,NA,147513,135787
2022-06-08,Florida,21477737,17153420,14486100
2022-06-08,Georgia,10617423,6986455,5857545
2022-06-08,Guam,164229,154613,140304
2022-06-08,Hawaii,1415872,1244541,1114024
2022-06-08,Idaho,1787065,1108570,994963
2022-06-08,Illinois,12671821,9663832,8736341
2022-06-08,Indian Health Services,NA,1104250,878039
2022-06-08,Indiana,6732219,4159867,3721660
2022-06-08,Iowa,3155070,2153090,1965031
2022-06-08,Kansas,2913314,2183498,1805452
2022-06-08,Kentucky,4467673,2970407,2577972
2022-06-08,Long Term Care (LTC) Program,NA,0,0
2022-06-08,Louisiana,4648794,2850567,2499630
2022-06-08,Maine,1344212,1228129,1078110
2022-06-08,Maryland,6045680,5265079,4607554
2022-06-08,Massachusetts,6892503,6838565,5493999
2022-06-08,Michigan,9986857,6719991,6041792
2022-06-08,Minnesota,5639632,4255543,3922434
2022-06-08,Mississippi,2976149,1783396,1551363
2022-06-08,Missouri,6137428,4084866,3465598
2022-06-08,Montana,1068778,701258,610484
2022-06-08,Nebraska,1934408,1366527,1236736
2022-06-08,Nevada,3080156,2334851,1886999
2022-06-08,New Hampshire,1359711,1211347,968460
2022-06-08,New Jersey,8882190,8084447,6768537
2022-06-08,New Mexico,2096829,1856499,1503791
2022-06-08,New York,19453561,17647330,15077409
2022-06-08,North Carolina,10488084,8942146,6517163
2022-06-08,North Dakota,762062,502453,425719
2022-06-08,Northern Mariana Islands,55144,45597,43380
2022-06-08,Ohio,11689100,7471330,6901600
2022-06-08,Oklahoma,3956971,2831900,2284445
2022-06-08,Oregon,4217737,3303581,2954499
2022-06-08,Pennsylvania,12801989,10966974,8859889
2022-06-08,Puerto Rico,3193694,3046329,2665109
2022-06-08,Rhode Island,1059361,1056098,883689
2022-06-08,South Carolina,5148714,3507836,2959170
2022-06-08,South Dakota,884659,683925,550417
2022-06-08,Tennessee,6829174,4269079,3745506
2022-06-08,Texas,28995881,21430381,17975160
2022-06-08,Utah,3205958,2321521,2069744
2022-06-08,Vermont,623989,587704,510010
2022-06-08,Veterans Health Administration,NA,3483538,2963267
2022-06-08,Virgin Islands,107268,70473,57187
2022-06-08,Virginia,8535519,7367761,6297288
2022-06-08,Washington,7614893,6187485,5558241
2022-06-08,West Virginia,1792147,1171244,1038024
2022-06-08,Wisconsin,5822434,4203030,3839073
2022-06-08,Wyoming,578759,337871,296239
2022-06-09,NA,NA,258881611,221567092
2022-06-09,Alabama,4903185,3093256,2523997
2022-06-09,Alaska,731545,513086,459397
2022-06-09,American Samoa,55641,45444,41877
2022-06-09,Arizona,7278717,5368951,4521015
2022-06-09,Arkansas,3017804,2028032,1655682
2022-06-09,California,39512223,32638723,28720102
2022-06-09,Colorado,5758736,4598995,4070483
2022-06-09,Connecticut,3565287,3437072,2848307
2022-06-09,Delaware,973764,816459,680206
2022-06-09,Department of Defense,NA,4302999,3206437
2022-06-09,District of Columbia,705749,724366,556563
2022-06-09,Federal Bureau of Prisons,NA,147670,135886
2022-06-09,Florida,21477737,17157100,14489042
2022-06-09,Georgia,10617423,6987794,5858946
2022-06-09,Guam,164229,154650,140363
2022-06-09,Hawaii,1415872,1244819,1114366
2022-06-09,Idaho,1787065,1108779,995143
2022-06-09,Illinois,12671821,9668364,8740403
2022-06-09,Indian Health Services,NA,1104512,878222
2022-06-09,Indiana,6732219,4161091,3722857
2022-06-09,Iowa,3155070,2153339,1965315
2022-06-09,Kansas,2913314,2183920,1805825
2022-06-09,Kentucky,4467673,2971387,2578802
2022-06-09,Long Term Care (LTC) Program,NA,0,0
2022-06-09,Louisiana,4648794,2851067,2500058
2022-06-09,Maine,1344212,1228278,1078262
2022-06-09,Maryland,6045680,5266407,4608890
2022-06-09,Massachusetts,6892503,6840377,5495299
2022-06-09,Michigan,9986857,6721212,6042923
2022-06-09,Minnesota,5639632,4256239,3923180
2022-06-09,Mississippi,2976149,1783650,1551612
2022-06-09,Missouri,6137428,4085574,3466298
2022-06-09,Montana,1068778,701308,610511
2022-06-09,Nebraska,1934408,1366557,1236762
2022-06-09,Nevada,3080156,2335347,1887413
2022-06-09,New Hampshire,1359711,1211495,968609
2022-06-09,New Jersey,8882190,8086258,6770099
2022-06-09,New Mexico,2096829,1857141,1504265
2022-06-09,New York,19453561,17650659,15080583
2022-06-09,North Carolina,10488084,8944989,6519732
2022-06-09,North Dakota,762062,502542,425783
2022-06-09,Northern Mariana Islands,55144,45597,43380
2022-06-09,Ohio,11689100,7427970,6858470
2022-06-09,Oklahoma,3956971,2832160,2284696
2022-06-09,Oregon,4217737,3304118,2954988
2022-06-09,Pennsylvania,12801989,10970759,8863370
2022-06-09,Puerto Rico,3193694,3046679,2665365
2022-06-09,Rhode Island,1059361,1056445,884029
2022-06-09,South Carolina,5148714,3508458,2959836
2022-06-09,South Dakota,884659,684180,550610
2022-06-09,Tennessee,6829174,4269781,3746236
2022-06-09,Texas,28995881,21436421,17979555
2022-06-09,Utah,3205958,2321570,2069775
2022-06-09,Vermont,623989,587749,510050
2022-06-09,Veterans Health Administration,NA,3484348,2963650
2022-06-09,Virgin Islands,107268,70509,57207
2022-06-09,Virginia,8535519,7369070,6298550
2022-06-09,Washington,7614893,6188494,5559119
2022-06-09,West Virginia,1792147,1171733,1038450
2022-06-09,Wisconsin,5822434,4203670,3839746
2022-06-09,Wyoming,578759,337927,296280
2022-06-10,NA,NA,258853549,221601089
2022-06-10,Alabama,4903185,3093398,2524132
2022-06-10,Alaska,731545,513179,459509
2022-06-10,American Samoa,55641,45450,41889
2022-06-10,Arizona,7278717,5370192,4521912
2022-06-10,Arkansas,3017804,2028446,1656070
2022-06-10,California,39512223,32645690,28724839
2022-06-10,Colorado,5758736,4599731,4071206
2022-06-10,Connecticut,3565287,3437588,2848698
2022-06-10,Delaware,973764,816626,680379
2022-06-10,Department of Defense,NA,4302999,3206437
2022-06-10,District of Columbia,705749,705999,534191
2022-06-10,Federal Bureau of Prisons,NA,147670,135887
2022-06-10,Florida,21477737,17160287,14491643
2022-06-10,Georgia,10617423,6989250,5860372
2022-06-10,Guam,164229,154665,140392
2022-06-10,Hawaii,1415872,1245563,1115231
2022-06-10,Idaho,1787065,1108952,995323
2022-06-10,Illinois,12671821,9671825,8743414
2022-06-10,Indian Health Services,NA,1104789,878436
2022-06-10,Indiana,6732219,4161850,3723463
2022-06-10,Iowa,3155070,2153664,1965565
2022-06-10,Kansas,2913314,2122600,1818096
2022-06-10,Kentucky,4467673,2971806,2579158
2022-06-10,Long Term Care (LTC) Program,NA,0,0
2022-06-10,Louisiana,4648794,2851590,2500554
2022-06-10,Maine,1344212,1228511,1078480
2022-06-10,Maryland,6045680,5267540,4609853
2022-06-10,Massachusetts,6892503,6841965,5496418
2022-06-10,Michigan,9986857,6723816,6045512
2022-06-10,Minnesota,5639632,4256936,3923834
2022-06-10,Mississippi,2976149,1784006,1551904
2022-06-10,Missouri,6137428,4085807,3467031
2022-06-10,Montana,1068778,701336,610531
2022-06-10,Nebraska,1934408,1366569,1236790
2022-06-10,Nevada,3080156,2335799,1887705
2022-06-10,New Hampshire,1359711,1211959,969004
2022-06-10,New Jersey,8882190,8087639,6771202
2022-06-10,New Mexico,2096829,1857704,1504662
2022-06-10,New York,19453561,17653127,15082932
2022-06-10,North Carolina,10488084,8947852,6522153
2022-06-10,North Dakota,762062,502674,425890
2022-06-10,Northern Mariana Islands,55144,45597,43380
2022-06-10,Ohio,11689100,7429349,6860079
2022-06-10,Oklahoma,3956971,2832955,2285577
2022-06-10,Oregon,4217737,3304625,2955467
2022-06-10,Pennsylvania,12801989,10971445,8863888
2022-06-10,Puerto Rico,3193694,3047108,2665795
2022-06-10,Rhode Island,1059361,1056752,884275
2022-06-10,South Carolina,5148714,3508552,2959887
2022-06-10,South Dakota,884659,684384,550801
2022-06-10,Tennessee,6829174,4270434,3746882
2022-06-10,Texas,28995881,21441578,17983664
2022-06-10,Utah,3205958,2321622,2069796
2022-06-10,Vermont,623989,587944,510184
2022-06-10,Veterans Health Administration,NA,3485320,2964112
2022-06-10,Virgin Islands,107268,70530,57219
2022-06-10,Virginia,8535519,7370204,6299592
2022-06-10,Washington,7614893,6190533,5560716
2022-06-10,West Virginia,1792147,1171801,1038502
2022-06-10,Wisconsin,5822434,4204418,3840461
2022-06-10,Wyoming,578759,337999,296324
2022-06-11,NA,NA,258896220,221640799
2022-06-11,Alabama,4903185,3093883,2524597
2022-06-11,Alaska,731545,513198,459513
2022-06-11,American Samoa,55641,45456,41893
2022-06-11,Arizona,7278717,5371561,4522961
2022-06-11,Arkansas,3017804,2028906,1656482
2022-06-11,California,39512223,32652440,28730076
2022-06-11,Colorado,5758736,4599941,4071322
2022-06-11,Connecticut,3565287,3438420,2849343
2022-06-11,Delaware,973764,816790,680532
2022-06-11,Department of Defense,NA,4302999,3206437
2022-06-11,District of Columbia,705749,706366,534499
2022-06-11,Federal Bureau of Prisons,NA,147741,135950
2022-06-11,Florida,21477737,17163664,14494382
2022-06-11,Georgia,10617423,6990594,5861692
2022-06-11,Guam,164229,154665,140392
2022-06-11,Hawaii,1415872,1245756,1115348
2022-06-11,Idaho,1787065,1109286,995569
2022-06-11,Illinois,12671821,9658777,8735005
2022-06-11,Indian Health Services,NA,1105099,878691
2022-06-11,Indiana,6732219,4162547,3724086
2022-06-11,Iowa,3155070,2153961,1965847
2022-06-11,Kansas,2913314,2123022,1818658
2022-06-11,Kentucky,4467673,2972239,2579505
2022-06-11,Long Term Care (LTC) Program,NA,0,0
2022-06-11,Louisiana,4648794,2852094,2500994
2022-06-11,Maine,1344212,1228682,1078638
2022-06-11,Maryland,6045680,5268753,4611104
2022-06-11,Massachusetts,6892503,6843558,5497505
2022-06-11,Michigan,9986857,6724734,6046495
2022-06-11,Minnesota,5639632,4257621,3924616
2022-06-11,Mississippi,2976149,1784342,1552206
2022-06-11,Missouri,6137428,4086351,3467532
2022-06-11,Montana,1068778,701379,610567
2022-06-11,Nebraska,1934408,1366599,1236808
2022-06-11,Nevada,3080156,2336264,1888110
2022-06-11,New Hampshire,1359711,1212175,969158
2022-06-11,New Jersey,8882190,8089137,6772415
2022-06-11,New Mexico,2096829,1858267,1505084
2022-06-11,New York,19453561,17658770,15088975
2022-06-11,North Carolina,10488084,8951027,6524828
2022-06-11,North Dakota,762062,502782,425964
2022-06-11,Northern Mariana Islands,55144,45611,43398
2022-06-11,Ohio,11689100,7430339,6860864
2022-06-11,Oklahoma,3956971,2833158,2285766
2022-06-11,Oregon,4217737,3305070,2955910
2022-06-11,Pennsylvania,12801989,10976075,8868184
2022-06-11,Puerto Rico,3193694,3047502,2666149
2022-06-11,Rhode Island,1059361,1057027,884490
2022-06-11,South Carolina,5148714,3509838,2960967
2022-06-11,South Dakota,884659,684609,551010
2022-06-11,Tennessee,6829174,4271084,3747444
2022-06-11,Texas,28995881,21447021,17987306
2022-06-11,Utah,3205958,2323764,2071747
